"schoolId","name","oldName","principal","region","province","city","congDist","brgy","street","telNo1","telNo2","fax","cellNo1","cellNo2","website"
"303205","Seed Academy Foundation, Inc.","-","Socorro Condes Unay ","30000000","31400000","31411000","0","Lambakin","Dela Rosa ","44 7976707","0 0"," ","0917 5688300"," ",
"303206","Saint Clement Academy","-","Maria Zenaida D Clemente ","30000000","31400000","31410000","0","Santisima Trinidad","A. Mabini","44 7961337","44 8960857","44 7961337","922 8463570"," ",
"303207","Joyful Angels Academy","-","Angelica Aquino Bautista ","30000000","31400000","31420000","0","Mulawin, Francisco Homes",,"44 3072550","0 0","044 3072550","927 3026270"," ",
"1403208","Philadelphia High School","-","Liezel  Aguilar ","130000000","137400000","137404000","0","Dominador East",,"43 7720969","43 7400536","43 7720969","927 3088613"," ",
"303209","Saint Nicholas Academy of Guagua, Inc.","-","Luz Tiamzon Alfonso ","30000000","35400000","35407000","0","San Nicolas 1st",,"43 7720969","43 7400536","43 7720969","927 3088613"," ",
"303210","School of Mount Saint Mary","-","Aurelia Soledad Cruz ","30000000","31400000","31421000","0","Sta. Rita Old","Phase II","43 7640228","43 7642117","43 7720969","+63 9776811","+63 9235976",
"1403211","Saint Dominic Savio College","-","Felipe V De Guzman ","130000000","137500000","137501000","0","Pangarap","B 1 L 6","632 9615497","0 0"," ","906 6563714"," ",
"1203212","VMC Asian College Foundation, Inc.","Valdez Mother and Child City College,Inc.","ERLINA SADAVA DIAZ MA.Educ.Mgt.","120000000","126500000","126511000","0","Poblacion","National Highway","64 2006466","64 2006834","064 4770354","09 2740267"," ",
"1603213","Fountain Harvest Academy",,"Fatimah Arimao Pangilamun ","150000000","153600000","153617000","0","Daguduban, Lilod","Daguduban, Lilod","43 7720969","0 0","0 0","0916 3027662","0975 2942407",
"1103214","Davao Winchester College Sunday High School","-","Eutiquio Jumangit Lagare ","110000000","112300000","112318000","0","Dominador East",,"84 829","0 0"," "," "," ",
"1103215","Quezon Memorial Institute of Technology Sunday High School","-","MANUEL  PIODOS PLAYDA ","110000000","112300000","112305000","0",,"Don Mariano","0 0","0 0"," ","916 5795386","915 3028732",
"1103216","Rizal Memorial Colleges Sunday High School","-","Josefina Garcia Jover ","110000000","112400000","112402000","0","7-A","Lopez Jaena","82 3007173","82 2242345","082 2253930","+63 0928552"," ",
"103217","Saint Adelaide School-Philippines","-","Adelaida De Guzman Carvajal ","10000000","15500000","15516000","0","Dominador East",,"75 5601258","75 6537247"," ","922 8927795"," ",
"103218","Cherished Moments School","-","Sandrell Leo Aquino Coronel ","10000000","15500000","15526000","0","Bari, Mangaldan",,"75 6534058","75 653","75 653-1066","921 4304426"," ",
"103219","Palm Springs Montessori Integrated School, Inc.","-","Monica Delos Santos Jacoba ","10000000","15500000","15547000","0","Barraca",,"75 5643187","0 0","075 5643187","0917 5086195","0917 4842351",
"303220","Santa Isabel Montessori (N.E.), Inc.","-","Perfecta Musngi Fulgencio ","30000000","34900000","34924000","0","Sto. Cristo","Purok 4","0 0","0 0"," ","905 1461329","975 9695363",
"403221","Virgen del Pilar School","-","Rita - Devasahayam -","40000000","45800000","45808000","0","Burgos / District 2","Iloilo Street","2 9977614","2 9410121","02 9977615","0921 2873469","0998 4410697","www.VirgenDelPilarSchool.com"
"403222","Immaculate Conception Academy-Science High School","-","Rhieza Perez Umandal -","40000000","42100000","42106000","0","Poblacion","Zone 4","46 4161295","46 4164067","46 4163636","917 6247371","908 9750106","www.ica-dasmarinas.educ.ph"
"403223","Raises Academy (Angono Rizal) Inc.","-","Dolores Sison Larita ","40000000","45800000","45801000","0","San Pedro","Sumulong","2 4510305","2 2954463","02 5717086","0927 8323423","0922 8323424","raisesacademy.net"
"1003224","Mountain View College Academy","-","Chona Agdon Ramos ","100000000","101300000","101321000","0","Mt. Nebo","MVC, College Heights","0 0","0 0"," "," ","917 7093620",
"1603225","RC-Al Khwarizmi International College Foundation, Inc.","-","Imelda Crisol Mamangconi ","150000000","153600000","153617000","0","National Highway, Bo. Marawi",,"0 0","0 0"," ","916 2735288","999 5605135",
"1203226","Youth Sanctuary for Education (YSE) and Technological Institute, Inc.","-","GENEROSA SOLITO FORRO ","120000000","126500000","126501000","0","Tuka","Purok Santan","0 0","0 0"," ","0921 6324599","0905 3977144",
"403227","Blanco Family Academy","-","Jose Glenn Perez Blanco ","40000000","45800000","45801000","0","San Vicente","Ibañez","2 4512414","0 0"," ","0925 4774549"," ","www.blancofamilyacademy.edu.ph"
"303228","Dominican School","-","MARIETTA LIBAN BADUA O.P.","30000000","35400000","35420000","0","San Matias",,"45 9000843","0 0"," "," "," ",
"1003229","Saint Therese Community of Learners (Night High)","-","Medelyn Omandam Ratunil ","100000000","103500000","103504000","0","Tomas Cabili","Daguisonan","63 223","0 0"," "," "," ",
"1003230","Iligan Capitol College","-","Armando Baricuatro Alfeche ","100000000","103500000","103504000","0","Mahayahay","Roxas Ave.","63 2232626","63 2218245"," ","0906 6469700"," ",
"603231","Inter-Faith Christian Academy, Inc.","-","Vic Bryan V Ochon ","60000000","63000000","63034000","0","Poblacion North","J.P. Laurel","0 3366934","0 0"," ","0917 8194913"," ",
"503232","GENECOM Institute of Science and Technology","-","Maria Alma D. Chavez ","50000000","50500000","50506000","0","Brgy.42, Rawis",,"52 4820311","0 0"," ","0920 6758220"," ",
"503233","Dominican School of Calabanga","San Lorenzo Ruiz","Mary Jane Heromes Savarez O.P.","50000000","51700000","51708000","0","San Francisco",,"54 4701474","54 4701474","54 4701474","0920 3700348","0920 3700348",
"503234","Solis Institute of Technology","-","Janet Raymundo Geronilla ","50000000","56200000","56203000","0","Managanaga","Loilo ","56 5552642","0 0"," ","0930 8303287","0949 8104994","sitbulan@yahoo.com"
"1203235","Notre Dame of Dadiangas University (Lagao Campus Afternoon Shift)","-","Noel  T. Fernandez,   FMS","120000000","126300000","126303000","0","Lagao","San Pablo","63 5525997","63 5523251","63 552-5997"," "," ",
"903236","Zamboanga Santo Ni&#241;o Village School","-","Evangeline C Midel ","90000000","97300000","97332000","0","Putik","Sto. Nino Village ","62 9931116","0 0"," "," "," ",
"903237","Southern City Colleges, Inc.-West Campus (Sunday High School)","MEIN COLLEGE BUSINESS HIGH SCHOOL","CARIDAD CARPIO GUANZON ","90000000","97300000","97332000","0","San Jose Gusu","-","62 9911954","62 9911847","- -","0905 7265212"," ",
"103238","Lord of Zion Divine School","-","Jonabel Aguilar Tria ","10000000","13300000","13303000","0","Poblacion","Sitio Paratong","72 6074004","0 0"," ","63 9088650"," ","lzds.edu.ph"
"1203239","Thelsan School Inc. (Night High)","-","MA. LUZ SUSANA D. BUBONGAN ","120000000","126300000","126313000","0","LIbertad","JP Laurel","83 8783671","0 0"," ","0917 6319802"," ",
"1203240","Holy Trinity College of General Santos City, Inc. (Sunday High)","-","Maria Giovanna Gonzales Abecia EdD.","120000000","126300000","126303000","0","Dadiangas North","Daproza Avenue","0 0","83 5525578","083 552 3905"," "," ","www.htcgsc.edu.ph"
"1603241","Philippine Engineering and Agro-Industrial College, Inc.","Philippine Engineering and Agro-Industrial College, Inc.","Shalma Mikunug Daud-Sultan ","150000000","153600000","153617000","0","Brgy. Daguduban","Cabili Street","0 0","0 0"," "," 0919994"," 0912686","www.peaci.edu.ph"
"1003242","Saint Peter&#39s College","-","Roliza Marie Posas Juntilla ","100000000","103500000","103504000","0","Poblacion","Sabayle","43 7720969","43 7400536","43 7720969","926 6237933"," ",
"1703243","Jesus, the Divine Son Academy","n/a","MARIA CALALIN EVIO ","170000000","175300000","175316000","0","Bgy. Tiniguiban","Mapagmahal St.","48 4346370","0 0","0 0","0916 5433137","0919 2035363","n/a"
"603244","Don Bosco Technical Institute","-","Rooney John Gustilo Undar SDB","180000000","184500000","184531000","0","Barangay XV - A",,"34 399","34 3993632","034 399 - 3632","916 5613697"," ",
"603245","Passi Montessori International School, Inc.","-","VIOLETA MATEO FRENCH ","60000000","63000000","63035000","0","Poblacion Ilawod",,"33 3116214","33 3115141","33 3115141","922 8336660"," ",
"603246","Christ the King School of Kalibo, Inc.","-","MARILYN B DELA PEÑA ","60000000","60400000","60407000","0","New Buswang","Toting Reyes","36 2686336","0 0"," ","0928 3334069"," ",
"303247","Saint Therese School","-","Minerva Raynera Valera ","30000000","31400000","31411000","0","Dominador East",,"44 3222833","44 2581855","44 3222833","929 1876195","939 6583221",
"603248","Centerphil Montessori Learning Center, Inc.","-","Mary Jean Magno Palabrica .","60000000","63000000","63022000","0",,"Captain Tirador Street","33 3302905","0 0"," "," "," ",
"503249","Felix O. Alfelor Sr. Foundation College","Sipocot St. John Academy","CLARITA CADIZ AMADO ","50000000","51700000","51734000","0","South Centro","San Juan Ave.","54 450","0 0"," ","0912 8076596","0930 7959331",
"403250","Immaculate Conception Academy (South Campus)","-","Belinda Garcia Magsino M.A.T.","40000000","42100000","42106000","0","Governor's Drive",,"46 4020052","46 4163636","046 4163636","0947 7125473","0943 2138079","www.ica.dasmarinas.edu.ph"
"403251","Immaculate Conception Academy (West Campus)","-","Lucilyn Septimo Niere ","40000000","42100000","42106000","0","Brgy. Zone III","Amuntay Road","46 4164875","46 416","046 416 36 36 ","0915 759 076"," ","www.ica-dasmarinas.edu.ph / lucyniere@yahoo.com.ph"
"103252","Bethel Faith Christian Academy, Inc.","-","Rominda Salak de Guzman ","10000000","15500000","15531000","0","Carmen East","Dalia Street","75 5823986","0 0"," ","0917 7903918","0943 9120181",
"103253","Dominican School Dagupan City","Blessed Imelda's Academy","Marieta Gerodias Mascardo O.P.","10000000","15500000","15518000","0","Tapuac District",,"75 5222435","0 0","075 5156883"," "," ",
"103254","Eylim Christian Academy, Inc.","-","Rubyan Gaspar Plamo -","10000000","15500000","15506000","0","San Vicente West","-","0 0","0 0"," ","925 7831005","925 7860729","-"
"103255","Jesus the Nazarene Academy of Binmaley, Inc.","-","Leo R. Macaraeg ","10000000","15500000","15513000","0","Dulag",,"75 5400145","0 0"," "," "," ",
"103256","Mary Help of Christian Catholic School, Inc.","-","Jose Camacho De Vera M.A.ED.","10000000","15500000","15509000","0","Navatat","C.P. Garcia Street","0 752102307","0 752111233"," "," 0922857"," 0917397",
"103257","Our Lady of Manaoag Innovative School, Inc.","-","Bernadette Embat Soriano ","10000000","15500000","15525000","0","Calaocan",,"2 5297968","0 0"," ","939 8333420","910 6529924",
"103259","Señor Tesoro Academy","-","Bernadet Cardozo Coquia ","10000000","15500000","15517000","0","San Miguel",,"75 5299438","0 0"," ","0950 1441616","0915 6385061",
"103258","San Carlos Preparatory School","-","Mary Jane Gimeno Evangelista ","10000000","15500000","15532000","0","Ilang","-","75 6341657","0 0"," "," "," ",
"103260","Saint Paul College of Ilocos Sur Special Science High School","Rosary College","Myrna Bidaure Castante SPC","10000000","12900000","12903000","0","St. Paul Avenue","St. Paul Avenue","77 7228052","77 7228101","077 6742457","- -","- -","//http.www.spcis.edu.ph.com"
"103261","The Right Formation School Inc.","-","Emma Revilla Fernandez ","10000000","15500000","15526000","0","Embarcadero","Provincial Road","75 6530877","0 0"," "," "," ",
"1403262","Saint Joseph Catholic School","St. Joseph Educational Centre","Bienvenida  Silva Roxas ","130000000","137400000","137404000","0","Quirino 3A District III","Molave St., Project 3 Quezon City","2 9136277","2 9136516","02 9110905","0929 2307389","0932 8438348","www.sjcsdoces.edu.ph"
"703263","The Sisters of Mary School Boystown","-","Liliveth Patatag Gustilo SM","70000000","72200000","72232000","0","Tungkop",,"32 2734858","32 2728637","032 2728636","0928 8978936"," ","www.thesistersofmaryschools.edu.ph"
"1303264","Hotchkiss Learning Center","-","Mercinda Orozco Puerto ","160000000","166800000","166805000","0","Magosilom","Plaza Street","212 5550","0 0"," ","+639 1281737"," ","hlc@hotchkissfoundation.org"
"1303265","Mount Carmel School of Siargao, Inc.","-","May Sheila Sulima Agad ","160000000","166700000","166708000","0","Del Carmen Pob.","National Highway","0 0","0 0","- -","+639 9856093"," ",
"1403266","Mother of Divine Providence School","-","Ruby D. Diva ASP","130000000","137400000","137402000","0","Marikina Heights","Gen. Ordonez Street","2 9412993","2 9426064","02 5717175","927 3088613"," ",
"1203267","Asian Colleges and Technological Institute, Inc.","-","Luzviminda Jumuad Tan none","120000000","124700000","124703000","0","Kayaga",,"0 0","0 0"," ","+63 9997763","+63 9212499",
"1603268","Dhayfullah Islamic Institute, Inc.","-","Norhanipah  Pundamundag Abedin ","150000000","153600000","153617000","0","Puga-an","-","0 0","0 0","- -","912 7458040"," ",
"303269","Bulacan Montessori School, Inc.","-","Mary Jean Hernandez Godoy ","30000000","31400000","31405000","0","Sta. Ana",,"44 7920629","0 0"," ","933 9532978"," ",
"303270","Saint Paul School-General Natividad","-","Aquilina Castillo Quismorio ,SPC","30000000","34900000","34909000","3","Balaring","Misereor Village","0 0","0 0"," n/a","0927 2681654","0905 2781709","saintpaulschool_gennatividad@yahoo.com"
"303271","Saint Nicholas Academy of Carranglan, Inc.","-","Melina Mallari Lopez ","30000000","34900000","34905000","0","Poblacion",,"43 7720969","43 7400536","43 7720969","927 2878363","916 3044759",
"403277","Sovereign Shepherd School of Values and Learning","-","Mickel M. Borigas RSW, REB, REA, Th.D., J.D.","40000000","41000000","41005000","0","Sorosoro Ibaba Batangas City",,"43 3004809","0 0"," ","0928 8376549"," ",
"403272","Saint Gabriel Archangel Academy","-","Fe Escritor Masaga -","40000000","43400000","43403000","0","Sto. Tomas","Minnesota St. Southville Subd.","0 0","0 0","- -","922 8134436"," ","-"
"403273","Our Lady of the Holy Rosary School","-","Sheran Cainap- Timpoc ","40000000","42100000","42120000","0","Mulawin","Rosaryville Cmpd.","46 6830651","46 5128297"," ","917 8546392","917 9100223",
"403274","Our Lady of the Pillar Catholic School, Inc.","-","Gerardo Morales Flores ","40000000","42100000","42109000","0","Poblacion II-A","F. Tirona St.","46 4719883","46 4713206","046 4713206","0925 8515527"," ",
"403275","Almond Academy Foundation","-","Remedios Hernandez Viray ","40000000","41000000","41028000","0","San Fernando",,"43 7846916","43 7846916","43 7846916","908 9394726","947 9927219",
"403276","Fruit of Knowledge Academe, Inc.","-","Dorothy Dellosa Manalansan ","40000000","42100000","42108000","0","Pasong Camachile II, ","Capili Compd.","0 0","0 0"," "," ","936 1525788",
"403278","GRABSUM School Inc.","-","Jennifer de Chavez Sotelo ","40000000","45600000","45608000","0","Masalukot I",,"42 5858723","42 5859969","42 5858723","905 3020333","919 8199474",
"403279","Our Lady of Remedios Montessori School","-","Ines Llopis Inocencio ","40000000","42100000","42108000","0","Buenavista II","Block 9-11 Sunshine County","46 6864990","0 0","- -","0908 9725322","- -",
"403280","Scuola Sorelle Faioli","-","Maridel Marullano Baldoquin Ma.","40000000","42100000","42106000","0","Paliparan III","Pintong Gubat","46 6860","0 0","- -","0917 5820-81","- -","-"
"403281","King&#39;s Way Christian Academe, Inc.","-","Jarvin Mojica Resus ","40000000","42100000","42115000","0","San Roque",,"46 4122296","46 6835088","046 4122296","0917 6364200"," ",
"303285","Mary Help of Christians School (Pampanga), Inc.","-","Arlene Tagam Rafaela FMA","30000000","35400000","35409000","0","Mabiga",,"45 6255390","0 0"," ","0918 5453004"," ",
"903283","Dipolog City Institute of Technology (Sunday)","-","Oscar Bacaoco Baylon ","90000000","97200000","97202000","0","Minaog",,"65 9081809","65 9081809"," "," "," ","www.dcithighschool.eu5.org"
"303284","Sophia School","Sophia School","Marie Ann Regoso Abacan ","30000000","31400000","31412000","0","Calvario","F. Dazo","44 7696090","0 0"," ","0917 880 181","0917 8471956",
"303286","Immaculate Conception Academy of Guagua Pampanga","Immaculate Conception School of the Archdiocese of Pampanga","Ruel Cariaga Bello ","30000000","35400000","35407000","0","Sto.Nino",,"45 9000792","0 0","45 9000792","915 8023511"," ","www.icaguagua.edu.ph"
