"schoolId","shortName","name","email","oldName","principal","region","province","city","street","telNo","cellNo","fax","website"
"407601","iS","Integrated School of Science","ispasay@yahoo.com",NULL,"Dr. Patricia A. Manzano","13","1376","137605","AIMS Annex, Arnaiz St., Libertad, Pasay City","8345784 loc 391; 121","09205467728/09228663515","none","none"
"407602",,"Our Lady of Lourdes Academy","ourladyoflourdesacademy@yahoo.com",NULL,"Febe T. Verde","18","1845","184522","Riego St., Barangay Zone 4, Pulupandan, Negros Occidental","4541215","0918 450 9090",,
"407603","SMC","Southern Maramag Colleges","-",NULL,"Dr. Mildred M. Songcal","10","1013","101315","South Poblacion, Maramag, Bukidnon",,"09752060507",,"fb.com/hcis2008"
"407607","ISCC","Ilocos Sur Community College","iscc12345@yahoo.com",NULL,"Carmencita Reyes-Paz,Ph.D.,Ed.D.","1","129","12934","Quirino Stadium, Vigan City","(077) 604-02-85","0","0","0"
"407609","UL-POZORRUBIO CAMPUS","University of Luzon - Pozorrubio Campus","merleesq@yahoo.com",NULL,"Dr. Mac Arthur M. Samson","1","155","15530","Cablong, Pozorrubio, Pangasinan","515-8177 / 566-4184","09079671900",,
"407610","UPANG-U","PHINMA-UPang College Urdaneta, Inc.","gptutanes@up.phinma.edu.ph",NULL,"Gloria P. Tutanes","1","155","15546","Nancayasan, McArthur Highway, Urdaneta City, Pangasinan","(075) 633-2806","9175994775","(075) 633-2806","up.phinma.edu.ph"
"407611","QTVSI","Quintinians Technical Vocational School, Inc.","-qtvsi_2015@yahoo.com.ph",NULL,"Luz U. Tactay","1","155","15537","Rizal St., Poblacion, Zone 1, San Quintin, Pangasinan","075-633-29-39",,,
"407612","PSU-STA MARIA","Pangasinan State University-Sta. Maria","psubc@yahoo.com",NULL,"MARLON L. PERADO","1","155","15539","Sta. Maria, Pangasinan",,"09258795148",,
"407614",,"WCC Aeronautical and Technological College","administrator@wccaviation.com / w.estano@wccaviation.com",NULL,"Delfina V. Gacula","1","155","15512","Binalonan Airfield, Canarvacanan, Binalonan, Pangasinan",,"09055557603 / (075) 562-6007",,
"407615","psu -san carlos","Pangasinan State University-San Carlos City","psubc@yahoo.com/ mjcaguioa1988@yahoo.com",NULL,"shirley l.  milanes","1","155","15532","San Carlos City, Pangasinan","075-6324107","n/a","075-6324107","psu.edu.ph"
"407616",,"Data Center College of the Philippines of Vigan City","hdgsicco@yahoo.com",NULL,"Lauro A. Rapisura","1","129","12934","Tamag, Vigan City","077-674-2535","(077)7703652/(077)7703976","077-674-2535",
"407617",,"AIE College - Urdaneta, Inc.","aiecollege_registrar@yahoo.com",NULL,"Romeo Valerio","1","155","15546","TLCS Bldg., MacArthur Highway, Brgy. Anonas, Urdaneta City",,"9328731758",,
"407618","STC","Señor Tesoro College","Senortesoro_college@yahoo.com / stc.bridgetech@gmail.com",NULL,"Rodrigo C. Coquia Jr","1","155","15517","Diversion Road, San Miguel, Calasiao, Pangasinan","(075)522-4928","09998818299 / 09175035204 / 09328505604","(075) 522-8575",
"407619","ABE Urdaneta","ABE International College of Business and Accountancy-Urdaneta Campus","emleonardo@amaes.edu.ph / jjbruan@amaes.edu.ph",NULL,"Jeannie J. Bruan","1","155","15546","Zion 2000, E. A. Cabrera Bldg.,  MacArthur Highway San Vicente, Urdaneta City, Pangasinan","(075) 568-8130","09393612263","(075) 568-8130",
"407620",,"STI College - Vigan","school.admin@vigan.sti.edu",NULL,"Leila I. Malamug","1","129","12934","Burgos St.",,"(077) 722-8698",,"www.sti,edu,ph"
"407623","None","AIE College - La Union, Inc.","aiecollege_registrar@yahoo.com / kto12.aie@gmail.com",NULL,"Rebecca Ilarde","1","133","13314","Gov. Luna St., San Fernando City, La Union","none","09234297203 / 09420821064","none","none"
"407624","PUNP-Tayug Campus Inc.","Panpacific University North Philippines-Tayug Campus Inc.","info@punptayug.edu.ph",NULL,"Amapola Caguimbal-Padilla, Ph. D.","1","155","15543","Lopez Jaena St., Tayug, Pangasinan","0756321557",,,"www.punptayug.edu.ph"
"407625","SPCF-Angeles City","Systems Plus College Foundation - Angeles City Campus","registrarmiranda2015@gmail.com",NULL,"Ofelia M. Liwag","3","354","35401","Miranda Street, Angeles City, Pampanga","(045) 322-6640","09228490031","n/a","spcf.edu.ph"
"407627","DOMC","De Ocampo Memorial College","domcreg@yahoo.com or mannyhermosa@yahoo.com",NULL,"Dr. Vicente Antonio A. De Ocampo","13","1339","133900","3200 R. Magsaysay Blvd,  Sta. Mesa, Manila","715-6445-46","09068696930","716-3428","deocampomemorialcollege.com"
"407628","MACSAT - Sta. Cruz","Micro Asia College of Science and Technology - Sta. Cruz, Inc.","microasiacollege.stacruz@gmail.com",NULL,"Sherryl T. De Guzman","3","371","37113","Poblacion South, Sta. Cruz, Zambales","(047) 831-2806","0998 861 9267",,"www.microasiacollege.edu.ph"
"407629","NCST-SHS","National College of Science and Technology","ncstshsmain@gmail.com",NULL,"Emerson B. Atanacio","4","421","42106","Amafel Bldg., Emilio Aguinaldo Highway, Dasmarinas City, Cavite","(046) 416-6278","09188886278","N/A","http://ncst.edu.ph"
"407630","LNC-Corinthian Center","Laguna Northwestern College-Corinthian Center","lnc_registrar@yahoo.com",NULL,"Dr. Rolando A. Entila","4","434","43428","F. Reyes St., Balibago, Sta. Rosa City, Laguna",,"(02) 869-0738",,
"407632","PTCI","Palawan Technological College, Inc.","ptci_ppc@yahoo.com / hermangarilao@yahoo.com",NULL,"CELESTINO C. MAULEON SR.","17","1753","175316","245 Malvar Street, Brgy. Mandaragat, Puerto Princesa City, Palawan","(O48)434-4518","09274121333","n/a","n/a"
"407634","JBLFMU-Arevalo, Inc.","John B. Lacson Foundation Maritime University - Arevalo, Inc.","corazon.brown@jblfmu.edu.ph",NULL,"Dr. Corazon P. Brown","6","630","63022","Sto. Niño Sur, Arevalo, Iloilo City","(033) 336-1078/336-1080","09188039883/09473538747","(033) 336-1080/336-1078","www.jblfmu.edu.ph"
"407635","RCC","Royal Christian College","rcc_cebu@yahoo.com",NULL,"Alfredo R. Arnado","7","722","72230","Hi-way Central Bldg, MC Briones St., Highway Seno, Guizo,","(032) 420-2090/343-9399","(032) 420-2090/343-9399","(032) 420-2090",
"407638","SPC","San Pedro College, Inc.","pres_office@spcdavao.edu.ph / roseoconer@yahoo.com.ph",NULL,"Dr. Desiderio N. Noveno Jr.","11","1124","112402","12 C. Guzman St., Obrero, Davao City, Davao del Sur","(082) 221-028-57","(082) 221-0257 / 226-4118 local 1117","(082) 226-4461","www.spcdavao.edu.com.ph"
"407639","HCCD","Holy Child College of Davao, Mintal Campus","anilyn.olorvida@holychild.edu.ph",NULL,"Anilyn R. Olorvida","11","1124","112402","Brgy. Sto. Niño, Tugbok Dist. Davao City","293-1178 / 293-1600","09427044287",,
"407640",,"Mati Polytechnic College, Inc.-Caraga Campus","polytechnic_mati@yahoo.com",NULL,"agnes r. balog","11","1125","112504","Caraga, Davao Oriental",,"(087) 3884820",,
"407641","BPII","Bondoc Peninsula Institute Inc.","bondocpeninsulainstitute@gmail.com",NULL,"Princesita T. Edades","4","456","45642","P.Aguila Street, Poblacion San Francisco, Quezon",,"09309759355",,
"407642","ASTI Gumaca","ACEBA Systems Technology Institute Inc.","astisystems101@gmail.com",NULL,"Benedict B. Agawin","4","456","45619","FABEMAR Bldg. 22 M. L. Quezon St. Cor. Castro Sts., Brgy. San Diego, Gumaca, Quezon","(6342) 717-1330","09087078065",,
"407644",NULL,"Computer Technologies Institute - Isabela","comtechinstitutezambo@gmail.com",NULL,NULL,"15","997","99701","Isabela, Basilan",NULL,"(062) 991-2366",NULL,NULL
"407645",,"Riverview Polytechnic and Academic School, Inc.","lettyngipol@yahoo.com",NULL,"LETICIA G. NGIPOL","14","1427","142703","Ibulao, Baguinge, Kiangan, Ifugao",,"09175720365",,
"407646",NULL,"Scuola San Pio Di Pietrelcina",NULL,NULL,NULL,"13","1374","137404","-",NULL,NULL,NULL,NULL
"407647",NULL,"South East-Asia Institute of Trade and Technology",NULL,NULL,NULL,"13","1374","137404","-",NULL,NULL,NULL,NULL
"407658",NULL,"Global Site for I.T. Studies - Ligao Branch, Inc.",NULL,NULL,NULL,"5","505","50508","-",NULL,NULL,NULL,NULL
"407662",NULL,"Consolacion Community College",NULL,NULL,NULL,"7","722","72219","-",NULL,NULL,NULL,NULL
"407666","JNPC","Jose Navarro Polytechnic College","407666JNPC@gmail.com",NULL,"Erlinda N. Verendia","8","837","83726","Naghalin",,"09173170839",,
"407668","DCPC","Don Carlos Polytechnic College","doncals_1507@yahoo.com",NULL,"Melisa R. Cavalida","10","1013","101304","Barangay Norte","088-226-2651","09268939604",,
"407672","MVC-Annex","Mountain View College-Annex",,NULL,"Chona A. Ramos","10","1013","101321","Malingon, Bagonta-as",,"09175484054",,
"407673","MAX","Marymount Academy - Extension","masavextension2016@yahoo.com",NULL,"Lorenza Chongco","13","1376","137604","269 San Pancrasio cor San Vicente Ferrer St.","815-6367",,,
"407675","LVWDTC","Laura Vicuña Women Development and Training Center","laura_malihao@yahoo.com.ph",NULL,"Sr. Lilimae G. Escasinas, FMA","18","1845","184531","Malihao",,"09192110550",,
"407676","MF","Monark Foundation, Inc.","jeng.liban@monarkfoundation.org",NULL,"Marie Jane I. Liban","4","434","43425","South Expressway cor. Magsaysay Road,Barangay San Antonio, San Pedro, Laguna","(02)869-3946","+639173280206",,"www.monarkfoundation.org"
"407677",,"Carcar City College",,NULL,"Mayor Nicepuro L. Apura","7","722","72214","Luan-luan St., Pob. I, Carcar City",,,,
"407679",NULL,"AMA Computer Learning Center of Agusan Del Sur, Inc.",NULL,NULL,NULL,"16","1603","160308","-",NULL,NULL,NULL,NULL
"407785",,"Britech College, Inc.","fgonzalo.britech@gmail.com",NULL,"ANTHONY A. CHOPITEA","7","722","72227","Whiterose, Yati, Liloan Cebu","268-5931",,,
"407786","n/a","Ayala Technical-Vocational School","AyalaTechVocSchool91@gmail.com.ph",NULL,"Agnes A. Santos","9","973","97332","Ayala, Zamboanga City","982-0862","09771493624",,
"425824","APEC Schools - Ortigas Ext.","APEC Schools - Ortigas Ext.","tesss.lopez@apecschools.edu.ph/clarrisa.co@apecschools.edu.ph",NULL,"Marites M. de la Cruz","4","458","45813","Paramount Plaza Building, Km 17 Ortigas Avenue Extension, Brgy. Sto. Domingo, Cainta Rizal",,"(02) 695-9670",,
"458006","CTIB","COMTECH Institute","comtech_institute@yahoo.com",NULL,"Cleofe Carmelita C. Cajucom","9","997","99701","Isabela City, Basilan",,"(062) 991-2365",,
"459039",NULL,"Zamboanga Institute of Aviation and Technology","ziat_aviation@yahoo.com",NULL,NULL,"9","973","97332","2nd Floor Ramon Tan Building cor Nunez Extension, Zamboanga City",NULL,"(02) 9261366",NULL,NULL
"459043","Global School","Global Technical School of Zamboanga, Inc.","romeo_lambayan@yahoo.com",NULL,"Teoly P. San Buenaventura","9","973","97332","Gov. Alvarez St., Zamboanga City","(062)9573621","09153427514",,
"459044",,"Brent Hospital and Colleges Incorporated","brent_shs2016@yahoo.com",NULL,"Rev. Ernie M. Moral","9","973","97332","Justice R.T. Lim Blvd., Zamboanga City","(062) 992-4447","09273746163","(062) 991-5358",
"459046",,"STI College - Zamboanga","school.admin@zamboanga.sti.edu",NULL,"Norwesa L. Madriaga","9","973","97332","Unicon Bldg. Governor Lim Avenue cor. General Wood St., Zamboanga City","(062) 991-2956/2895",,,
"459048",,"Winzelle International College","winzelleinternational@gmail.com",NULL,"SAWIYA A. BELLEN","9","973","97332","Tomas Claudio St., cor., Almonte St., Zamboanga City","9555811","09778558024","9555811",
"482108","Apec","APEC Schools-Tondo","joyce.samaniego@apecschools.edu.ph / diana.donato@apecschools.edu.ph",NULL,"Michael Manlupig","13","1339","133901","Corner Guidote St., Tondo, Manila","3532161","09778353520 / 750-4437",,"https://www.apecschools.edu.ph/"
"482110",,"APEC Schools-España","aileen.simbajon@apecschools.edu.ph",NULL,"Roene Aile Gonzaga","13","1339","133906","Sisa St., España cor. Sisa St., Sampaloc, Manila","2391944","09283146197/09956670909",,"www.apecschools.edu.ph"
"482111",,"APEC Schools-G. Tuazon","joyce.samaniego@apecschools.edu.ph / diana.donato@apecschools.edu.ph",NULL,"Rosarea H. Seludo","13","1339","133906","1318 G. Tuazon St., Sampaloc, Manila","241-2024","09778353520 / 750-4437",,
"483030","Aliac","Air Link International Aviation College","airlinkregistrar@yahoo.com, baaassociates@yahoo.com",NULL,"Atty. Gomeriano V. Amurao","13","1376","137605","Domestic Road, Domestic Airport, Pasay City","854-5795/8514428/8545113","09178154469/0927-1694549","851-4261;854-8682","airlinkinternationalaviationcollege.edu.ph"
"483035","APEC - Roxas","APEC Schools-Roxas Boulevard","joyce.samaniego@apecschools.edu.ph / diana.donato@apecschools.edu.ph",NULL,"Elisa D Fruto","13","1376","137605","Arnaiz Ave., cor. Roxas Blvd., Pasay City","358-4197","0916-719-2732/ 0918-668-8989",,"apecschools.edu.ph"
"484569","APEC Schools","AFFORDABLE PRIVATE EDUCATION CENTER, INC. APEC SCHOOLS - MARIKINA HEIGHTS","joyce.samaniego@apecschools.edu.ph / diana.donato@apecschools.edu.ph",NULL,"Rowena Flor Olavario","13","1374","137402","# 14 General Ordonez Street, Marikina Heights, Marikina City",,"09994742669/09054012598",,"www.apecshools.edu.ph"
"484570","APEC","AFFORDABLE PRIVATE EDUCATION CENTER, INC. APEC SCHOOLS - CALUMPANG","joyce.samaniego@apecschools.edu.ph / diana.donato@apecschools.edu.ph",NULL,"Norily Guerrero","13","1374","137402","58 J.P. Rizal St., Calumpang, Marikina City","7382245","'09778353520",,
"486071","SSM","Singapore School Manila","katsarabia@singaporeschoolmanila.com.ph",NULL,"Maria Katrina L. Sarabia","13","1376","137604","Lots 1 & 40 Block 2 East St., East District, Baclaran, ASEANA City, Parañaque","9669315 or 2254899","09175363920",,"www.singaporeschoolmanila.com.ph"
"486075","APEC SCHOOLS","Affordable Private Education Center Inc. - Sta. Rita","starita@apec.schools.edu.ph",NULL,"ELAINE MERU","13","1376","137604","Sta. Rita Village, Dr. A. Santos Ave., Brgy. BF Homes, Sucat, Parañaque City","5041896","9175582152",,
"487036",,"Sta. Cecilia College","rosreynaldang@gmail.com",NULL,"Gracia C. Dizon","13","1375","137504","108 Gen. T. De Leon, Valenzuela City","444-68-61",,"293-60-16",
"488141","APEC Schools-Pateros","Affordable Private Education, Inc.","rochelle.salonga@apecschools.edu.ph/aileen.simbajon@apecschools.edu.ph",NULL,"Rochelle C. Salonga","13","1376","137606","Sto. Rosario-Silangan, Pateros","02-5329613","09155222732/09994742725",,
"600086",NULL,"Zamboanga State College of Marine Sciences and Technology",NULL,NULL,NULL,"9","973","97332","-",NULL,NULL,NULL,NULL
"600093","MSU-MSAT","Mindanao State University - Maigo School of Arts and Trades","frendal53@yahoo.com",NULL,"eufrenia t. daligdig","10","1035","103512","Labuay, Maigo, Lanao del Norte",,,,
"600095","MSUN-IDS","Mindanao State University at Naawan- Integrated Developmental School","sylvialabial@gmail.com / sylvia.labial@deped.gov.ph",NULL,"Prof. Juvy S. Arjona","10","1043","104320","Magsaysay St., Poblacion, Naawan, Misamis Oriental","08822550187","09052157385 / 09177133592",,
"600096","MOSCAT","Misamis Oriental State College of Agriculture and Technology","ndsalaan@gmail.com",NULL,"Rosalito A. Quirino","10","1043","104306","Claveria, Misamis Oriental",,"09173214512",,
"600104",NULL,"Agusan del Sur State College of Agriculture and Technology","barry_elizer@yahoo.com/asscat_op@yahoo.com",NULL,NULL,"16","1603","160302","P-1 San Teodoro, Bunawan, Agusan del Sur",NULL,"9399263805",NULL,NULL
"600109","SDSSU","Surigao del Sur State University-Cantilan","sdssu.vpaa@gmail.com / jintano@yahoo.com",NULL,"Juancho A. Intano","16","1668","166805","National Highway, Pag-antayan, Cantilan, Surigao del Sur",,"9096669745",,
"600121",NULL,"Mindanao State University-LNCAT","msulnac_snd@yahoo.com / rodelyn_ruedas@yahoo.com / taha_ado4@yahoo.com",NULL,NULL,"15","1536","153617","Brgy. Ramain, Sultan Naga Dimaporo, Marawi City, Lanao del Sur",NULL,"09173037463 / 09173037462 / 09173037469 / 09067387885",NULL,NULL
"600122",,"Mindanao State University-Marawi","riseup_shine@yahoo.com",NULL,"SHAMSEDA A. TABAO","15","1536","153617","Marawi City",,,,
"600128",,"Jose Rizal Memorial State University-Dipolog Campus","ivomathewsiaton@gmail.com",NULL,"Dr. Nenfa R. Taub","9","972","97202","Bulicon, Turno St., Dipolog City, Zamboanga del Norte",,"09477079164 / 09163423614 / (065) 212-2123",,
"600129",,"Jose Rizal Memorial State University-Siocon Campus","jrmsusiocon.ca@gmail.com",NULL,"IDELTRUDA D. YBARSABAL","9","972","97219","Manaol, Siocon, Zamboanga del Norte",,"0197 7250 030",,
"600153","MSU-BC","Mindanao State University-Buug Campus","msubuugcampus@yahoo.com/coljysrelljs_2a@yahoo.com",NULL,"GINA D. TORRED","9","983","98302","Datu panas","984-0603","09206174912/09169634741",,"n/a"
"600154","WMSU MC","Western Mindanao State University-Malangas","wmsu.malangascampus@gmail.com",NULL,"Dr. Christine V. Yambao","9","983","98308","Poblacion, Malangas",,"09984015880/09978056626 ",,
"600155","BaSC","Basilan State College-Main Campus","emmachutes@gmail.com / jimmypanta60@yahoo.com",NULL,"Michael D. Dela Cuesta","9","997","99701","Purok Moonlight St., Brgy. Sumagdang, Isabela City, Basilan","none","09177181162 / 09152993810","none","none"
"600175","PSU Urdaneta","Pangasinan State University-Urdaneta","urdanetacampus@psu.edu.ph",NULL,"Romelynn Funclara","1","155","15546","Urdaneta City, Pangasinan","6322559","09333226029","6322559","psu.edu.ph"
"600184","RTU-Pasig","Rizal Technological University-Pasig","sjpachejo@gmail.com / topemorada@gmail.com",NULL,"KRISTOFFER M. MORADA","13","1374","137403","M. Eusebio Avenue, Maybunga, San Miguel, Pasig City","633-1406","09152162985;09179508094",,"rtu.edu.ph"
"600216",,"Pangasinan State University-Alaminos","alaminoscampus@psu.edu.ph",NULL,"JESSICA J. JIEMENEZ","1","155","15503","Alaminos City, Pangasinan",,,,
"600233","PSU Taytay-Campus","Palawan State University-Taytay",,NULL,"Severo E. Arzaga Jr.","17","1753","175320","Sorillo Street, Poblacion, Taytay, Palawan",,"09178272843",,
"600234","WMSU ESU MABUHAY","Western Mindanao State University-Mabuhay","esu@wmsu.edu.ph",NULL,"Erlinda D. Bello","9","983","98307","Poblacion Mabuhay, Zamboanga Sibugay",,"09355164838",,
"600249","UPHSI","UP High School in Iloilo",,NULL,"Dr. Lourdes C. Zamora","6","630","63030","Corner Infante - Gen. Luna Sts., Iloilo City","0333378517",,"0333378517",
"600274","USTP Jasaan Campus","University of Science and Technology of Southern Philippines",,NULL,"Dr. Ruvel J. Cuasito","10","1043","104311","-Upper Jasaan",,"09363058815",,
"600305","UMak","University of Makati","rey.blanco@umak.edu.ph",NULL,"EDISON L. CONCEPCION","13","1376","137602","J.P. Rizal Extension, West Rembo","883-18-71","09328598677","883-18-74","www.umak.edu.ph"
"600306",NULL,"Palawan State University-Cuyo",NULL,NULL,NULL,"17","1753","175316","-",NULL,NULL,NULL,NULL
"600334","n/a","Pambayang Kolehiyo ng Mauban","am31rel61@yahoo.com / pkm_maubanin@yahoo.com",NULL,"Josefina C. Lorca","4","456","45627","African Daisy Street, Sitio Pilaway, Brgy. Polo, Mauban, Quezon","(042)7841-252","09199978540/09163735459","(042)7841-252","n/a"
"600367","OCC","Opol Community College","nbernadeth@rocketmail.com / opolcommunitycollege@yahoo.com",NULL,"Rizalina Nacua Echavia","10","1043","104321","Suniel St., Poblacion, Opol, Misamis Oriental","(088) 555-0518",,,
